timestamp;TIME;latitude;longitude;locked
20250715_153836.443272;20250715;0;0;searching
20250715_153836.999706;20250715;0;0;searching
20250715_153837.418723;20250715;0;0;searching
20250715_153838.292756;20250715;0;0;searching
20250715_153839.488513;20250715;45.87078;8.979045;locked
20250715_153839.837768;20250715;0;0;searching
20250715_153840.180885;20250715;0;0;searching
20250715_153840.529221;20250715;0;0;searching
20250715_153840.874277;20250715;0;0;searching
20250715_153841.429448;20250715;0;0;searching
20250715_153842.095271;20250715;45.87077833;8.979056667;locked
20250715_153842.762211;20250715;0;0;searching
20250715_153843.483901;20250715;0;0;searching
20250715_153844.229003;20250715;0;0;searching
20250715_153845.972753;20250715;0;0;searching
20250715_153847.548876;20250715;0;0;searching
20250715_153848.777420;20250715;45.87079167;8.979118333;locked
20250715_153850.138716;20250715;0;0;searching
20250715_153851.052841;20250715;0;0;searching
20250715_153852.010206;20250715;0;0;searching
20250715_153852.916651;20250715;0;0;searching
20250715_153853.791575;20250715;0;0;searching
20250715_153854.747457;20250715;45.87079833;8.979146667;locked
20250715_153855.778522;20250715;0;0;searching
20250715_153856.712558;20250715;0;0;searching
20250715_153857.411057;20250715;0;0;searching
20250715_153858.278897;20250715;0;0;searching
20250715_153858.818502;20250715;0;0;searching
20250715_153859.158689;20250715;45.87080333;8.979158333;locked
20250715_153859.493888;20250715;0;0;searching
20250715_153859.851758;20250715;0;0;searching
20250715_153900.201362;20250715;0;0;searching
20250715_153900.543802;20250715;0;0;searching
20250715_153900.882102;20250715;0;0;searching
20250715_153901.229954;20250715;45.87080333;8.979176667;locked
20250715_153901.572929;20250715;0;0;searching
20250715_153901.909626;20250715;0;0;searching
20250715_153902.243280;20250715;0;0;searching
20250715_153902.582260;20250715;0;0;searching
20250715_153902.928346;20250715;0;0;searching
20250715_153903.270075;20250715;45.870805;8.9792;locked
20250715_153903.596962;20250715;0;0;searching
20250715_153903.928360;20250715;0;0;searching
20250715_153904.265009;20250715;0;0;searching
20250715_153904.601100;20250715;0;0;searching
20250715_153904.922105;20250715;0;0;searching
20250715_153905.235429;20250715;45.87080167;8.979216667;locked
20250715_153905.548574;20250715;0;0;searching
20250715_153905.861200;20250715;0;0;searching
20250715_153906.184251;20250715;0;0;searching
20250715_153906.503861;20250715;0;0;searching
20250715_153906.832341;20250715;0;0;searching
20250715_153907.246325;20250715;45.87079667;8.979231667;locked
20250715_153907.556303;20250715;0;0;searching
20250715_153907.888625;20250715;0;0;searching
20250715_153908.201221;20250715;0;0;searching
20250715_153908.618264;20250715;0;0;searching
20250715_153908.931797;20250715;0;0;searching
20250715_153909.248126;20250715;45.87079333;8.979245;locked
20250715_153909.567252;20250715;0;0;searching
20250715_153909.879617;20250715;0;0;searching
20250715_153910.253368;20250715;0;0;searching
20250715_153910.594162;20250715;0;0;searching
20250715_153910.934000;20250715;0;0;searching
20250715_153911.242687;20250715;45.87079167;8.979258333;locked
20250715_153911.558607;20250715;0;0;searching
20250715_153911.871336;20250715;0;0;searching
20250715_153912.182334;20250715;0;0;searching
20250715_153912.490005;20250715;0;0;searching
20250715_153912.791723;20250715;0;0;searching
20250715_153913.205461;20250715;45.87078667;8.979271667;locked
20250715_153913.621971;20250715;0;0;searching
20250715_153913.933313;20250715;0;0;searching
20250715_153914.247519;20250715;0;0;searching
20250715_153914.559715;20250715;0;0;searching
20250715_153914.874701;20250715;0;0;searching
20250715_153915.188851;20250715;45.87078667;8.979281667;locked
20250715_153915.506219;20250715;0;0;searching
20250715_153915.838547;20250715;0;0;searching
20250715_153916.164949;20250715;0;0;searching
20250715_153916.491018;20250715;0;0;searching
20250715_153916.823668;20250715;0;0;searching
20250715_153917.150416;20250715;45.87078667;8.979291667;locked
20250715_153917.467471;20250715;0;0;searching
20250715_153917.797089;20250715;0;0;searching
20250715_153918.120032;20250715;0;0;searching
20250715_153918.450692;20250715;0;0;searching
20250715_153918.783550;20250715;0;0;searching
20250715_153919.113543;20250715;45.87078667;8.979301667;locked
20250715_153919.434743;20250715;0;0;searching
20250715_153919.755582;20250715;0;0;searching
20250715_153920.175373;20250715;0;0;searching
20250715_153920.506134;20250715;0;0;searching
20250715_153920.835451;20250715;0;0;searching
20250715_153921.167163;20250715;45.87079;8.97931;locked
20250715_153921.483657;20250715;0;0;searching
20250715_153921.827766;20250715;0;0;searching
20250715_153922.144541;20250715;0;0;searching
20250715_153922.470722;20250715;0;0;searching
20250715_153922.801474;20250715;0;0;searching
20250715_153923.116412;20250715;45.87079333;8.979318333;locked
20250715_153923.431572;20250715;0;0;searching
20250715_153923.751846;20250715;0;0;searching
20250715_153924.061975;20250715;0;0;searching
20250715_153924.375634;20250715;0;0;searching
20250715_153924.685357;20250715;0;0;searching
20250715_153925.002043;20250715;45.87079833;8.979326667;locked
20250715_153925.315422;20250715;0;0;searching
20250715_153925.630397;20250715;0;0;searching
20250715_153925.931437;20250715;0;0;searching
20250715_153926.240054;20250715;0;0;searching
20250715_153926.572863;20250715;0;0;searching
20250715_153926.890282;20250715;45.87079833;8.979338333;locked
20250715_153927.205807;20250715;0;0;searching
20250715_153927.525832;20250715;0;0;searching
20250715_153927.835232;20250715;0;0;searching
20250715_153928.153209;20250715;0;0;searching
20250715_153928.456838;20250715;0;0;searching
20250715_153928.771240;20250715;45.87079833;8.979351667;locked
20250715_153929.078103;20250715;0;0;searching
20250715_153929.389045;20250715;0;0;searching
20250715_153929.692982;20250715;0;0;searching
20250715_153930.018630;20250715;0;0;searching
20250715_153930.330979;20250715;0;0;searching
20250715_153930.638613;20250715;45.8708;8.979365;locked
20250715_153930.942354;20250715;0;0;searching
20250715_153931.257019;20250715;0;0;searching
20250715_153931.559802;20250715;0;0;searching
20250715_153931.863310;20250715;0;0;searching
20250715_153932.178490;20250715;0;0;searching
20250715_153932.580631;20250715;45.8708;8.979378333;locked
20250715_153932.917395;20250715;0;0;searching
20250715_153933.294708;20250715;0;0;searching
20250715_153933.660794;20250715;0;0;searching
20250715_153933.966281;20250715;0;0;searching
20250715_153934.346893;20250715;0;0;searching
20250715_153934.657818;20250715;45.87080167;8.979388333;locked
20250715_153934.973392;20250715;0;0;searching
20250715_153935.295606;20250715;0;0;searching
20250715_153935.644525;20250715;0;0;searching
20250715_153935.949008;20250715;0;0;searching
20250715_153936.252507;20250715;0;0;searching
20250715_153936.575513;20250715;45.87080167;8.979396667;locked
20250715_153936.882663;20250715;0;0;searching
20250715_153937.301552;20250715;0;0;searching
20250715_153937.625077;20250715;0;0;searching
20250715_153937.959887;20250715;0;0;searching
20250715_153938.293356;20250715;0;0;searching
20250715_153938.593660;20250715;45.87080333;8.979406667;locked
20250715_153938.896256;20250715;0;0;searching
20250715_153939.204038;20250715;0;0;searching
20250715_153939.542178;20250715;0;0;searching
20250715_153939.957302;20250715;0;0;searching
