timestamp,latitude,longitude,locked
20250715_153838.292756,0.0,0.0,searching
20250715_153839.488513,45.870779999999996,8.979045000000001,locked
20250715_153839.837768,0.0,0.0,searching
20250715_153840.180885,0.0,0.0,searching
20250715_153840.529221,0.0,0.0,searching
20250715_153840.874277,0.0,0.0,searching
20250715_153841.429448,0.0,0.0,searching
20250715_153842.095271,45.87077833333333,8.979056666666667,locked
20250715_153842.762211,0.0,0.0,searching
20250715_153843.483901,0.0,0.0,searching
20250715_153844.229003,0.0,0.0,searching
20250715_153845.972753,0.0,0.0,searching
20250715_153847.548876,0.0,0.0,searching
20250715_153848.777420,45.870791666666676,8.979118333333334,locked
20250715_153850.138716,0.0,0.0,searching
20250715_153851.052841,0.0,0.0,searching
20250715_153852.010206,0.0,0.0,searching
20250715_153852.916651,0.0,0.0,searching
20250715_153853.791575,0.0,0.0,searching
20250715_153854.747457,45.87079833333334,8.979146666666667,locked
20250715_153855.778522,0.0,0.0,searching
20250715_153856.712558,0.0,0.0,searching
20250715_153857.411057,0.0,0.0,searching
20250715_153858.278897,0.0,0.0,searching
20250715_153858.818502,0.0,0.0,searching
20250715_153859.158689,45.870803333333335,8.979158333333334,locked
20250715_153859.493888,0.0,0.0,searching
20250715_153859.851758,0.0,0.0,searching
20250715_153900.201362,0.0,0.0,searching
20250715_153900.543802,0.0,0.0,searching
20250715_153900.882102,0.0,0.0,searching
20250715_153901.229954,45.870803333333335,8.979176666666666,locked
20250715_153901.572929,0.0,0.0,searching
20250715_153901.909626,0.0,0.0,searching
20250715_153902.243280,0.0,0.0,searching
20250715_153902.582260,0.0,0.0,searching
20250715_153902.928346,0.0,0.0,searching
20250715_153903.270075,45.870805000000004,8.979199999999999,locked
20250715_153903.596962,0.0,0.0,searching
20250715_153903.928360,0.0,0.0,searching
20250715_153904.265009,0.0,0.0,searching
20250715_153904.601100,0.0,0.0,searching
20250715_153904.922105,0.0,0.0,searching
20250715_153905.235429,45.870801666666665,8.979216666666668,locked
20250715_153905.548574,0.0,0.0,searching
20250715_153905.861200,0.0,0.0,searching
20250715_153906.184251,0.0,0.0,searching
20250715_153906.503861,0.0,0.0,searching
20250715_153906.832341,0.0,0.0,searching
20250715_153907.246325,45.87079666666667,8.979231666666667,locked
20250715_153907.556303,0.0,0.0,searching
20250715_153907.888625,0.0,0.0,searching
20250715_153908.201221,0.0,0.0,searching
20250715_153908.618264,0.0,0.0,searching
20250715_153908.931797,0.0,0.0,searching
20250715_153909.248126,45.87079333333333,8.979244999999999,locked
20250715_153909.567252,0.0,0.0,searching
20250715_153909.879617,0.0,0.0,searching
20250715_153910.253368,0.0,0.0,searching
20250715_153910.594162,0.0,0.0,searching
20250715_153910.934000,0.0,0.0,searching
20250715_153911.242687,45.870791666666676,8.979258333333332,locked
20250715_153911.558607,0.0,0.0,searching
20250715_153911.871336,0.0,0.0,searching
20250715_153912.182334,0.0,0.0,searching
20250715_153912.490005,0.0,0.0,searching
20250715_153912.791723,0.0,0.0,searching
20250715_153913.205461,45.87078666666666,8.979271666666667,locked
20250715_153913.621971,0.0,0.0,searching
20250715_153913.933313,0.0,0.0,searching
20250715_153914.247519,0.0,0.0,searching
20250715_153914.559715,0.0,0.0,searching
20250715_153914.874701,0.0,0.0,searching
20250715_153915.188851,45.87078666666666,8.979281666666667,locked
20250715_153915.506219,0.0,0.0,searching
20250715_153915.838547,0.0,0.0,searching
20250715_153916.164949,0.0,0.0,searching
20250715_153916.491018,0.0,0.0,searching
20250715_153916.823668,0.0,0.0,searching
20250715_153917.150416,45.87078666666666,8.979291666666667,locked
20250715_153917.467471,0.0,0.0,searching
20250715_153917.797089,0.0,0.0,searching
20250715_153918.120032,0.0,0.0,searching
20250715_153918.450692,0.0,0.0,searching
20250715_153918.783550,0.0,0.0,searching
20250715_153919.113543,45.87078666666666,8.979301666666666,locked
20250715_153919.434743,0.0,0.0,searching
20250715_153919.755582,0.0,0.0,searching
20250715_153920.175373,0.0,0.0,searching
20250715_153920.506134,0.0,0.0,searching
20250715_153920.835451,0.0,0.0,searching
20250715_153921.167163,45.87079000000001,8.97931,locked
20250715_153921.483657,0.0,0.0,searching
20250715_153921.827766,0.0,0.0,searching
20250715_153922.144541,0.0,0.0,searching
20250715_153922.470722,0.0,0.0,searching
20250715_153922.801474,0.0,0.0,searching
20250715_153923.116412,45.87079333333333,8.979318333333334,locked
20250715_153923.431572,0.0,0.0,searching
20250715_153923.751846,0.0,0.0,searching
20250715_153924.061975,0.0,0.0,searching
20250715_153924.375634,0.0,0.0,searching
20250715_153924.685357,0.0,0.0,searching
20250715_153925.002043,45.87079833333334,8.979326666666667,locked
20250715_153925.315422,0.0,0.0,searching
20250715_153925.630397,0.0,0.0,searching
20250715_153925.931437,0.0,0.0,searching
20250715_153926.240054,0.0,0.0,searching
20250715_153926.572863,0.0,0.0,searching
20250715_153926.890282,45.87079833333334,8.979338333333335,locked
20250715_153927.205807,0.0,0.0,searching
20250715_153927.525832,0.0,0.0,searching
20250715_153927.835232,0.0,0.0,searching
20250715_153928.153209,0.0,0.0,searching
20250715_153928.456838,0.0,0.0,searching
20250715_153928.771240,45.87079833333334,8.979351666666668,locked
20250715_153929.078103,0.0,0.0,searching
20250715_153929.389045,0.0,0.0,searching
20250715_153929.692982,0.0,0.0,searching
20250715_153930.018630,0.0,0.0,searching
20250715_153930.330979,0.0,0.0,searching
20250715_153930.638613,45.870799999999996,8.979365,locked
20250715_153930.942354,0.0,0.0,searching
20250715_153931.257019,0.0,0.0,searching
20250715_153931.559802,0.0,0.0,searching
20250715_153931.863310,0.0,0.0,searching
20250715_153932.178490,0.0,0.0,searching
20250715_153932.580631,45.870799999999996,8.979378333333333,locked
20250715_153932.917395,0.0,0.0,searching
20250715_153933.294708,0.0,0.0,searching
20250715_153933.660794,0.0,0.0,searching
20250715_153933.966281,0.0,0.0,searching
20250715_153934.346893,0.0,0.0,searching
20250715_153934.657818,45.870801666666665,8.979388333333333,locked
20250715_153934.973392,0.0,0.0,searching
20250715_153935.295606,0.0,0.0,searching
20250715_153935.644525,0.0,0.0,searching
20250715_153935.949008,0.0,0.0,searching
20250715_153936.252507,0.0,0.0,searching
20250715_153936.575513,45.870801666666665,8.979396666666666,locked
20250715_153936.882663,0.0,0.0,searching
20250715_153937.301552,0.0,0.0,searching
20250715_153937.625077,0.0,0.0,searching
20250715_153937.959887,0.0,0.0,searching
20250715_153938.293356,0.0,0.0,searching
20250715_153938.593660,45.870803333333335,8.979406666666668,locked
20250715_153938.896256,0.0,0.0,searching
20250715_153939.204038,0.0,0.0,searching
20250715_153939.542178,0.0,0.0,searching
20250715_153939.957302,0.0,0.0,searching
